author_id,display_name,career_start,career_end,n_ai_works,origin_group,abroad,abroad_year,hit,hit_year,pi_year,pi,active,recent_group
A5023452123,Michael S. Wolf,2006,2024,15,United States,True,2012.0,True,2006.0,2007.0,True,True,United States
A5085854850,Cristalyn Reynolds,2012,2013,2,United States,False,,False,,,False,False,
A5016305751,Dachao Liu,2012,2013,2,United States,False,,False,,,False,False,
A5013953784,James B. Simon,2016,2025,20,Other Civilizations,True,2020.0,False,,2016.0,True,True,United States
A5024774687,Marcos O. Prates,2010,2026,37,Other Civilizations,False,,True,2012.0,2011.0,True,True,Other Civilizations
A5030001545,Robert H. Aseltine,2009,2025,19,United States,False,,True,2016.0,2009.0,True,True,United States
A5067414355,Jun Yan,2002,2026,42,United States,False,,True,2007.0,2002.0,True,True,United States
A5006976268,Robert Hubal,2000,2026,14,United States,False,,True,2003.0,2003.0,True,True,United States
A5006526693,Kara D. Federmeier,2007,2025,28,United States,False,,False,,2007.0,True,True,United States
A5101685545,Ashutosh Singh,2005,2024,7,United States,False,,True,2006.0,2008.0,True,True,United States
A5059365383,Ashish Singh,2012,2024,15,Anglosphere ex-US,True,2018.0,True,2012.0,2022.0,True,True,United States
A5009495271,Tales Imbiriba,2005,2026,50,Other Civilizations,True,2005.0,False,,2024.0,True,True,United States
A5045674062,Erik Learned-Miller,2004,2026,57,United States,False,,True,2004.0,2004.0,True,True,United States
A5083261801,Deniz Erdoğmuş,2001,2026,205,United States,False,,True,2001.0,2002.0,True,True,United States
A5101759281,Pierre Olivier,2011,2026,36,Continental Europe,False,,True,2019.0,2021.0,True,True,Anglosphere ex-US
A5050707009,Stefan Lankes,2012,2025,19,Continental Europe,False,,True,2014.0,,False,True,Continental Europe
A5079582797,Abdolvahab Khademi,2015,2023,10,United States,True,2016.0,False,,2015.0,True,True,United States
A5068621063,Silja Huttunen,2000,2020,12,United States,True,2000.0,True,2002.0,2000.0,True,True,
A5033129735,Christopher Amato,2006,2025,146,United States,False,,True,2006.0,2010.0,True,True,United States
A5004420648,Tapti Palit,2015,2026,12,United States,False,,True,2021.0,2025.0,True,True,United States
A5007101727,Michalis Polychronakis,2002,2026,106,Continental Europe,True,2004.0,True,2002.0,2003.0,True,True,United States
A5007547583,Kejie Fang,2012,2026,20,United States,False,,True,2012.0,2020.0,True,True,United States
A5051171162,Zongfu Yu,2008,2025,42,United States,False,,True,2009.0,2012.0,True,True,United States
A5100738747,Shanhui Fan,2002,2025,180,United States,False,,True,2010.0,2004.0,True,True,United States
A5037919308,Aida Rahmattalabi,2016,2026,7,United States,False,,False,,,False,True,
A5069365931,Phebe Vayanos,2006,2026,24,Anglosphere ex-US,False,,True,2006.0,2019.0,True,True,United States
A5001995885,Michael E. Samples,2005,2007,9,United States,True,2007.0,True,2005.0,2007.0,True,False,
A5003432041,Matthew J. Byom,2005,2007,4,United States,False,,True,2005.0,2005.0,True,False,
A5016629084,Matt Pizzimenti,2005,2005,2,United States,False,,False,,2005.0,True,False,
A5050056333,Mikołaj Bojańczyk,2001,2026,136,Continental Europe,False,,True,2005.0,2001.0,True,True,Continental Europe
A5042411667,Luc Segoufin,2000,2026,72,Continental Europe,True,2006.0,True,2001.0,2000.0,True,True,Continental Europe
A5032485563,Hafiz Fahad Sheikh,2009,2019,4,Islamic,True,2013.0,False,,2019.0,True,False,
A5028716156,Junjie Qian,2015,2025,9,United States,True,2019.0,True,2018.0,,False,True,Sinic
A5054285749,Hong Jiang,2004,2025,80,United States,True,2007.0,True,2004.0,2005.0,True,True,United States
A5051018107,Aly El Gamal,2015,2025,47,United States,False,,True,2019.0,2017.0,True,True,United States
A5005913897,Yonina C. Eldar,2000,2026,256,United States,True,2002.0,True,2001.0,2003.0,True,True,Other Western
A5043674709,Daphna Harel,2015,2024,62,United States,True,2020.0,False,,2015.0,True,True,United States
A5062981565,Luca Rigazio,2000,2026,35,United States,True,2000.0,True,2000.0,2002.0,True,True,
A5011499103,Walker Larson,2015,2020,7,United States,False,,False,,,False,True,
A5109801334,Joel Pitt,2009,2012,5,Sinic,True,2009.0,True,2010.0,,False,False,
A5005497971,Matthew Iklé,2007,2025,24,United States,False,,True,2010.0,2011.0,True,True,
A5073227709,Sam Wiseman,2014,2023,49,United States,False,,True,2015.0,2018.0,True,True,United States
A5081022650,Kevin Gimpel,2008,2025,187,United States,True,2008.0,True,2008.0,2016.0,True,True,United States
A5045784987,Elias Gravanis,2001,2020,2,United States,True,2001.0,False,,,False,True,
A5080379161,G. Livadiotis,2006,2025,15,Continental Europe,False,,False,,2006.0,True,True,
A5082168699,J.-M. Renders,2003,2005,4,Continental Europe,False,,True,2004.0,2003.0,True,False,
A5101413273,Irina Matveeva,2004,2023,12,United States,True,2008.0,True,2004.0,2015.0,True,True,
A5010053583,Ruslan Nikolaev,2013,2026,7,United States,False,,True,2013.0,2026.0,True,True,United States
A5066638693,Carme Sala,2004,2020,7,Continental Europe,False,,False,,2005.0,True,True,
A5061266644,Eusebi Jarauta‐Bragulat,2004,2020,10,Continental Europe,True,2006.0,False,,2004.0,True,True,
A5091078914,Song Fang,2010,2023,15,Sinic,True,2016.0,True,2016.0,2010.0,True,True,United States
A5006115873,Arnab Kumar Biswas,2006,2026,26,Hindu,False,,False,,2016.0,True,True,Anglosphere ex-US
A5089038143,Shishir Nagaraja,2007,2026,45,Anglosphere ex-US,True,2010.0,True,2010.0,2007.0,True,True,Anglosphere ex-US
A5081393377,Brock C. Christensen,2008,2024,38,United States,False,,True,2008.0,2018.0,True,True,United States
A5075327685,Louis Vaickus,2015,2026,69,United States,False,,True,2015.0,2019.0,True,True,United States
A5081334208,Carolyn E. Schwartz,2011,2022,3,United States,False,,True,2011.0,,False,True,United States
A5014035752,Dhruv Batra,2008,2024,207,United States,False,,True,2010.0,2012.0,True,True,United States
A5037444018,Kayvon Fatahalian,2013,2026,37,United States,False,,True,2013.0,2016.0,True,True,United States
A5072653864,Giuseppe Argenziano,2002,2026,53,Continental Europe,True,2002.0,True,2004.0,2014.0,True,True,Continental Europe
A5077630026,Lorenzo Cerroni,2002,2015,5,Continental Europe,False,,False,,,False,False,
A5086926559,Iris Zalaudek,2004,2025,32,Continental Europe,False,,True,2004.0,2011.0,True,True,Continental Europe
A5027952276,Stefania Staibano,2011,2025,10,Continental Europe,False,,True,2011.0,2020.0,True,True,Continental Europe
A5078008315,Nicola Arpaia,2011,2011,2,Continental Europe,False,,True,2011.0,,False,False,
A5073028308,Renato Marchiori Bakos,2011,2024,5,Other Civilizations,False,,True,2011.0,,False,True,Other Civilizations
A5112766102,B. Balme,2007,2015,4,Continental Europe,False,,True,2007.0,2008.0,True,False,
A5084562401,Alexandra Maria Giovanna Brunasso,2003,2011,2,Continental Europe,False,,True,2011.0,,False,False,
A5112658137,Horacio Cabo,2011,2019,4,Other Civilizations,False,,True,2011.0,,False,False,
A5036236935,Gerardo Ferrara,2008,2025,17,Continental Europe,False,,True,2011.0,,False,True,Continental Europe
A5088962032,Gennaro Ilardi,2011,2025,8,Continental Europe,False,,True,2011.0,2025.0,True,True,Continental Europe
A5044947013,Akira Ishiko,2011,2012,2,Japanese,False,,True,2011.0,,False,False,
A5066586146,Hiroshi Kawasaki,2004,2016,3,Japanese,False,,True,2011.0,,False,False,
A5091131544,Ashfaq A. Marghoob,2002,2025,41,United States,False,,True,2006.0,2004.0,True,True,United States
A5017757167,Massimo Mascolo,2011,2020,2,Continental Europe,False,,True,2011.0,,False,True,
A5034071037,Cesare Massone,2006,2018,6,Continental Europe,False,,True,2007.0,,False,False,
A5036333701,Akane Minagawa,2011,2024,4,Japanese,False,,True,2011.0,,False,True,Japanese
A5069570966,Fezal Özdemir,2011,2013,2,Islamic,False,,True,2011.0,,False,False,
A5061353810,Ignazio Stanganelli,2003,2025,10,Continental Europe,True,2004.0,True,2003.0,2021.0,True,True,Continental Europe
A5059197226,Masaru Tanaka,2002,2024,20,Japanese,True,2006.0,True,2008.0,2006.0,True,True,Japanese
A5081297649,L. Thomas,2007,2025,21,Continental Europe,False,,True,2011.0,2007.0,True,True,Continental Europe
A5035102732,Philipp Tschandl,2011,2026,69,Continental Europe,False,,True,2011.0,2018.0,True,True,Continental Europe
A5000215116,Harald Kittler,2000,2026,69,Continental Europe,False,,True,2001.0,2007.0,True,True,Continental Europe
A5001022750,Chandan K. Reddy,2004,2026,174,United States,False,,True,2010.0,2007.0,True,True,United States
A5100633172,Chunmei Chen,2015,2019,193,Sinic,False,,False,,2019.0,True,False,
A5029341868,Jörg Schlötterer,2014,2026,71,Continental Europe,False,,False,,2015.0,True,True,Continental Europe
A5081917471,Sultan Imangaliyev,2016,2022,5,Continental Europe,True,2022.0,True,2016.0,,False,True,Continental Europe
A5054484216,Christin Seifert,2004,2026,160,Continental Europe,False,,True,2008.0,2005.0,True,True,Continental Europe
A5036328196,Antong Chen,2011,2025,19,United States,False,,False,,2021.0,True,True,United States
A5062044760,Soheil Ghafurian,2010,2020,3,Islamic,False,,True,2010.0,2019.0,True,True,
A5100350165,Qi Li,2000,2026,309,United States,True,2005.0,True,2002.0,2002.0,True,True,Sinic
A5081783670,Hector Cordourier-Maruri,2015,2021,3,United States,True,2018.0,False,,,False,True,
A5077970102,Paulo Lopez‐Meyer,2009,2021,7,United States,False,,True,2009.0,2021.0,True,True,
A5079026336,Jonathan Huang,2007,2024,68,United States,False,,True,2007.0,2011.0,True,True,United States
A5014469274,Hong Lu,2008,2019,10,Sinic,True,2011.0,True,2011.0,2008.0,True,False,
A5102877355,Sven Van Poucke,2015,2021,7,Continental Europe,False,,True,2016.0,2018.0,True,True,
A5100320372,Zhongheng Zhang,2014,2026,55,Sinic,False,,True,2016.0,2014.0,True,True,Sinic
A5051750402,Milan Vukičević,2009,2022,24,Other Civilizations,True,2015.0,True,2011.0,2009.0,True,True,Other Civilizations
A5058038285,Margot Vander Laenen,2016,2024,2,Continental Europe,False,,True,2016.0,,False,True,Continental Europe
A5031401755,Leo Anthony Celi,2011,2026,199,United States,True,2014.0,True,2011.0,2016.0,True,True,United States
A5109010680,C. De Deyne,2007,2016,2,Continental Europe,False,,False,,2016.0,True,False,
A5050942051,Mathias Lécuyer,2013,2026,45,United States,False,,True,2015.0,2019.0,True,True,Anglosphere ex-US
A5069872101,Riley Spahn,2014,2020,8,United States,False,,True,2015.0,2020.0,True,True,
A5054249932,Roxana Geambasu,2009,2026,36,United States,False,,True,2009.0,2011.0,True,True,United States
A5061246300,Daniel Hsu,2002,2025,157,United States,True,2007.0,True,2002.0,2002.0,True,True,United States
A5108726725,Amin Ramezani,2011,2025,23,Islamic,True,2014.0,False,,2016.0,True,True,Islamic
A5001300575,Maciej A. Mazurowski,2005,2026,124,United States,True,2005.0,True,2007.0,2008.0,True,True,United States
A5079721352,Hu Xia,2002,2026,76,Sinic,False,,False,,2002.0,True,True,Sinic
A5084497683,Na Zou,2010,2025,66,Sinic,True,2016.0,False,,2010.0,True,True,United States
A5069436962,Sihem Belabbès,2004,2025,26,Continental Europe,False,,False,,2007.0,True,True,Continental Europe
A5074963371,Ashwin Rajadesingan,2012,2026,10,United States,True,2012.0,True,2012.0,2026.0,True,True,United States
A5086827245,Ceren Budak,2011,2026,32,United States,True,2015.0,True,2011.0,2017.0,True,True,United States
A5059955534,Richard Socher,2007,2025,206,Continental Europe,True,2009.0,True,2008.0,2008.0,True,True,United States
A5051147845,Alex Perelygin,2012,2013,2,United States,False,,True,2013.0,2012.0,True,False,
A5047624579,Jean Y. Wu,2013,2019,6,United States,False,,True,2013.0,2019.0,True,False,
A5111979273,Jason Chuang,2002,2015,13,United States,False,,False,,2002.0,True,False,
A5042601761,Christopher Potts,2002,2026,214,United States,False,,True,2010.0,2002.0,True,True,United States
A5076306018,Danni Liu,2009,2025,54,Sinic,False,,False,,2022.0,True,True,Continental Europe
A5058915697,Juan Pino,2008,2025,127,United States,True,2010.0,True,2009.0,2015.0,True,True,United States
A5029429663,Fabiano C. Botelho,2004,2012,13,Other Civilizations,True,2009.0,True,2005.0,2004.0,True,False,
A5015927757,Marco Cristo,2003,2024,47,Other Civilizations,False,,True,2003.0,2004.0,True,True,Other Civilizations
A5018396266,Anísio Lacerda,2006,2025,30,Other Civilizations,True,2012.0,True,2006.0,2019.0,True,True,Other Civilizations
A5065684421,Tom Boellstorff,2010,2024,4,United States,False,,True,2013.0,2010.0,True,True,
A5072994032,Oscar Li,2014,2024,16,United States,False,,True,2014.0,,False,True,United States
A5040468715,Cynthia Rudin,2003,2025,229,United States,False,,True,2004.0,2005.0,True,True,United States
A5106893624,Christopher Wipf,2002,2025,7,United States,False,,False,,2002.0,True,True,
A5008492093,T. R. Corbitt,2008,2025,11,United States,False,,True,2008.0,2020.0,True,True,United States
A5033035704,Yanbei Chen,2007,2025,54,Continental Europe,True,2008.0,False,,2007.0,True,True,United States
A5006708769,N. Mavalvala,2005,2025,7,United States,False,,True,2005.0,2008.0,True,True,United States
A5038657872,Donald E. K. Martin,2001,2026,22,United States,False,,False,,2001.0,True,True,United States
A5110435775,Hung-Hsi Wu,2013,2016,2,United States,False,,False,,2013.0,True,False,
A5048906141,Howie Choset,2002,2025,59,United States,False,,True,2003.0,2007.0,True,True,United States
A5004469139,Stefan Sellner,2012,2012,3,Continental Europe,False,,True,2012.0,,False,False,
A5055073437,Juergen Sutterlueti,2009,2024,20,Continental Europe,True,2011.0,False,,2014.0,True,True,Anglosphere ex-US
A5029528214,Steve Ransome,2005,2024,16,Anglosphere ex-US,False,,False,,2008.0,True,True,Anglosphere ex-US
A5079216842,Ludwig Schreier,2011,2012,4,United States,True,2012.0,True,2012.0,2011.0,True,False,
A5016845689,Cenk Demiroğlu,2004,2024,50,United States,True,2010.0,False,,2010.0,True,True,Islamic
A5007541022,Manuel Kauers,2002,2026,71,Continental Europe,True,2007.0,False,,2004.0,True,True,Continental Europe
A5101772279,Lijun Jiang,2006,2025,17,Sinic,False,,False,,2006.0,True,True,Sinic
A5078930280,Li Dong,2015,2025,6,Sinic,False,,True,2015.0,2021.0,True,True,Sinic
A5035403497,Diankun Gong,2011,2025,8,Sinic,True,2013.0,True,2015.0,2024.0,True,True,Sinic
A5102822593,Dezhong Yao,2000,2025,35,Sinic,False,,False,,2000.0,True,True,Sinic
A5101830682,Manish Kumar,2009,2026,22,United States,False,,False,,2009.0,True,True,United States
A5054546741,Glen G. Farivar,2010,2022,9,Islamic,False,,True,2010.0,,False,True,Sinic
A5017053709,Behzad Asaei,2010,2021,8,Islamic,False,,True,2013.0,2010.0,True,True,Islamic
A5101829031,Jinho D. Choi,2009,2026,176,United States,True,2010.0,True,2009.0,2010.0,True,True,United States
A5087092493,Claire Bonial,2009,2026,79,United States,False,,True,2010.0,2015.0,True,True,United States
A5025255782,Percy Liang,2004,2026,348,United States,False,,True,2006.0,2005.0,True,True,United States
A5003426513,Alexandre Bouchard‐Côté,2005,2026,53,United States,True,2005.0,True,2006.0,2010.0,True,True,Anglosphere ex-US
A5004921249,Dan Klein,2001,2026,301,United States,False,,True,2001.0,2003.0,True,True,United States
A5111908443,Ben Taskar,2001,2015,87,United States,False,,True,2001.0,2006.0,True,False,
A5022064746,Bahman Gharesifard,2009,2026,38,United States,True,2012.0,False,,2020.0,True,True,United States
A5001037588,Eric McCready,2004,2023,26,United States,True,2007.0,True,2006.0,2004.0,True,True,Japanese
A5048605251,Andrew Troelsen,2000,2022,83,United States,False,,False,,2000.0,True,True,United States
A5110862098,Philip Japikse,2015,2019,21,United States,False,,False,,2015.0,True,False,
A5109984648,Roy Ladner,2002,2011,20,United States,False,,False,,2008.0,True,False,
A5001760915,Zhuowen Tu,2000,2026,130,United States,False,,True,2002.0,2002.0,True,True,United States
A5020443342,Bobbie‐Jo Webb‐Robertson,2006,2021,16,United States,False,,False,,2006.0,True,True,United States
A5084034746,M. Thompson Stiegler,2010,2015,3,United States,False,,True,2015.0,,False,False,
A5000126238,Yacine Jernite,2012,2026,60,Continental Europe,True,2013.0,True,2013.0,2019.0,True,True,United States
A5091112967,Ethan Perez,2016,2026,59,United States,True,2017.0,True,2018.0,2022.0,True,True,United States
A5065912572,David Grangier,2003,2026,104,Continental Europe,True,2009.0,True,2005.0,2008.0,True,True,United States
A5083212922,Michael Auli,2009,2026,143,Anglosphere ex-US,True,2013.0,True,2009.0,2012.0,True,True,Other Western
A5048956553,Sorabh Gandhi,2007,2010,4,United States,False,,True,2007.0,,False,False,
A5073919193,Luca Foschini,2008,2025,42,United States,True,2012.0,True,2013.0,2009.0,True,True,Continental Europe
A5012167692,Luay Azzam,2007,2009,9,United States,False,,True,2007.0,2008.0,True,False,
A5063359447,Joshua Hailpern,2006,2014,12,United States,False,,True,2009.0,2006.0,True,False,
A5048281388,Marina Danilevsky,2010,2026,61,United States,False,,True,2010.0,2011.0,True,True,United States
A5004479478,Gabriel Menezes,2015,2025,7,Other Civilizations,True,2017.0,True,2015.0,2016.0,True,True,Other Civilizations
A5091569622,N. F. Svaiter,2007,2025,11,Other Civilizations,False,,True,2010.0,2007.0,True,True,Other Civilizations
A5021954232,Maria Bras-Amorós,2003,2025,60,Continental Europe,True,2009.0,True,2006.0,2003.0,True,True,Continental Europe
A5064858748,Arman Cohan,2014,2026,204,United States,True,2015.0,True,2014.0,2019.0,True,True,United States
A5108431770,Christopher P. Search,2000,2011,15,United States,False,,True,2000.0,2001.0,True,False,
A5073002436,J. Mauricio Campuzano,2009,2010,2,United States,False,,False,,,False,False,
A5083057257,Marko Živković,2008,2014,5,United States,True,2014.0,False,,2009.0,True,False,
A5053654026,Jun Xu,2005,2026,46,Sinic,True,2006.0,True,2005.0,2006.0,True,True,Sinic
A5073713636,Andrew Janowczyk,2008,2026,149,Hindu,True,2010.0,True,2010.0,2020.0,True,True,United States
A5027642699,Anant Madabhushi,2003,2026,376,United States,True,2005.0,True,2003.0,2005.0,True,True,United States
A5100681539,Qingyu Zhang,2006,2026,39,United States,True,2010.0,True,2014.0,2006.0,True,True,Sinic
A5017721496,Kai Zhong,2014,2023,25,United States,True,2018.0,True,2016.0,2020.0,True,True,United States
A5023183059,Hsiang‐Fu Yu,2003,2025,73,Sinic,False,,True,2009.0,2016.0,True,True,United States
A5011918131,Lexing Ying,2009,2026,103,United States,False,,True,2011.0,2009.0,True,True,United States
A5084196039,Yuichi Sudo,2014,2026,16,Japanese,False,,False,,2017.0,True,True,Japanese
A5046321852,Phitchaya Mangpo Phothilimthana,2014,2025,15,United States,False,,True,2014.0,2015.0,True,True,United States
A5000932612,Amit Sabne,2012,2022,8,United States,False,,False,,2020.0,True,True,United States
A5024047342,Nikhil Sarda,2012,2021,3,United States,False,,False,,2012.0,True,True,United States
A5110949807,Karthik Murthy,2016,2022,3,United States,False,,True,2021.0,,False,True,United States
A5076422445,Christof Angermueller,2016,2021,8,Continental Europe,True,2020.0,True,2020.0,,False,True,United States
A5065950643,Sudip Roy,2015,2025,11,United States,False,,True,2015.0,2019.0,True,True,United States
A5100377070,Shen Wang,2007,2025,25,Anglosphere ex-US,True,2013.0,True,2015.0,2013.0,True,True,United States
A5034196648,Anna Bertiger,2008,2023,6,United States,False,,False,,2021.0,True,True,United States
A5047205676,Joshua Neil,2002,2023,23,United States,False,,False,,2002.0,True,True,United States
A5053225749,Nicholas A. Heard,2003,2026,34,Anglosphere ex-US,False,,False,,2003.0,True,True,Anglosphere ex-US
A5090039542,Khanh Do Ba,2006,2012,9,United States,False,,True,2006.0,2012.0,True,False,
A5035084467,Reyyan Yeniterzi,2007,2026,37,Islamic,True,2010.0,True,2007.0,2009.0,True,True,Islamic
A5110290219,Aravind Prakash,2009,2025,34,United States,False,,True,2012.0,2009.0,True,True,United States
A5101850696,Dmitry Ponomarev,2008,2021,30,United States,False,,True,2011.0,2008.0,True,True,United States
A5107008405,Gong Peng,2004,2019,2,United States,False,,False,,2004.0,True,False,
A5112642154,Kazunori Shimizu,2005,2013,10,Japanese,True,2011.0,False,,2005.0,True,False,
